month,precipitation_mm,station_file,latitude,longitude
2024-12,50.0,INMET_S_RS_A810_SANTA ROSA_01-01-2024_A_31-12-2024.CSV,-27.89055555,-54.47999999
2024-01,23.0,INMET_S_RS_A884_CAMPO BOM_01-01-2024_A_31-12-2024.CSV,-29.674293,-51.064042
2024-02,5.0,INMET_S_RS_A884_CAMPO BOM_01-01-2024_A_31-12-2024.CSV,-29.674293,-51.064042
2024-03,3.0,INMET_S_RS_A884_CAMPO BOM_01-01-2024_A_31-12-2024.CSV,-29.674293,-51.064042
2024-04,95.0,INMET_S_RS_A884_CAMPO BOM_01-01-2024_A_31-12-2024.CSV,-29.674293,-51.064042
2024-05,83.0,INMET_S_RS_A884_CAMPO BOM_01-01-2024_A_31-12-2024.CSV,-29.674293,-51.064042
2024-06,41.0,INMET_S_RS_A884_CAMPO BOM_01-01-2024_A_31-12-2024.CSV,-29.674293,-51.064042
2024-07,18.0,INMET_S_RS_A884_CAMPO BOM_01-01-2024_A_31-12-2024.CSV,-29.674293,-51.064042
2024-08,9.0,INMET_S_RS_A884_CAMPO BOM_01-01-2024_A_31-12-2024.CSV,-29.674293,-51.064042
2024-09,51.0,INMET_S_RS_A884_CAMPO BOM_01-01-2024_A_31-12-2024.CSV,-29.674293,-51.064042
2024-10,16.0,INMET_S_RS_A884_CAMPO BOM_01-01-2024_A_31-12-2024.CSV,-29.674293,-51.064042
2024-11,21.0,INMET_S_RS_A884_CAMPO BOM_01-01-2024_A_31-12-2024.CSV,-29.674293,-51.064042
2024-12,39.0,INMET_S_RS_A884_CAMPO BOM_01-01-2024_A_31-12-2024.CSV,-29.674293,-51.064042
